Year,Network,School_ID,School_Name,White_n,White_pct,Black_n,Black_pct,Asian_n,Asian_pct,NativeAmerican_n,NativeAmerican_pct,Hispanic_n,Hispanic_pct,Mexican_n,Mexican_pct,PuertoRican_n,PuertoRican_pct,Cuban_n,Cuban_pct,OtherHispanic_n,OtherHispanic_pct,MENA_n,MENA_pct,Multiracial_n,Multiracial_pct,Hawaiian/Pacific Islander_n,Hawaiian/Pacific Islander_pct,Asian/Pacific Islander (Retired)_n,Asian/Pacific Islander (Retired)_pct,Not Available_n,Not Available_pct
2025-2026,Network 2,610070.0,MCPHERSON,310.0,0.37259615384615385,62.0,0.07451923076923077,41.0,0.04927884615384615,4.0,0.004807692307692308,351.0,0.421875,,,,,,,,,0.0,0.0,64.0,0.07692307692307693,0.0,0.0,,,0.0,0.0
2025-2026,ISP,610073.0,MITCHELL,243.0,0.5625,28.0,0.06481481481481481,18.0,0.041666666666666664,0.0,0.0,120.0,0.2777777777777778,,,,,,,,,0.0,0.0,22.0,0.05092592592592592,1.0,0.0023148148148148147,,,0.0,0.0
2025-2026,Network 4,610074.0,LOGAN SQUARE,52.0,0.07890743550834597,29.0,0.04400606980273141,4.0,0.006069802731411229,1.0,0.0015174506828528073,566.0,0.858877086494689,,,,,,,,,0.0,0.0,7.0,0.010622154779969651,0.0,0.0,,,0.0,0.0
2025-2026,Network 5,610076.0,MOOS,54.0,0.1210762331838565,66.0,0.14798206278026907,7.0,0.01569506726457399,1.0,0.002242152466367713,303.0,0.679372197309417,,,,,,,,,0.0,0.0,15.0,0.033632286995515695,0.0,0.0,,,0.0,0.0
2025-2026,Network 10,610077.0,MORRILL,22.0,0.040145985401459854,116.0,0.2116788321167883,0.0,0.0,1.0,0.0018248175182481751,409.0,0.7463503649635036,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2025-2026,Network 4,610078.0,INTER-AMERICAN,60.0,0.10033444816053512,19.0,0.03177257525083612,2.0,0.0033444816053511705,1.0,0.0016722408026755853,502.0,0.8394648829431438,,,,,,,,,0.0,0.0,13.0,0.021739130434782608,0.0,0.0,,,1.0,0.0016722408026755853
2025-2026,Network 6,610081.0,SHERIDAN,47.0,0.09233791748526522,49.0,0.0962671905697446,300.0,0.5893909626719057,0.0,0.0,94.0,0.18467583497053044,,,,,,,,,0.0,0.0,19.0,0.03732809430255403,0.0,0.0,,,0.0,0.0
2025-2026,ISP,610082.0,MOUNT GREENWOOD,904.0,0.7854039965247611,36.0,0.03127715030408341,8.0,0.0069504778453518675,4.0,0.0034752389226759338,182.0,0.158123370981755,,,,,,,,,0.0,0.0,17.0,0.014769765421372719,0.0,0.0,,,0.0,0.0
2025-2026,Network 1,610083.0,BEARD,117.0,0.2947103274559194,31.0,0.07808564231738035,59.0,0.1486146095717884,1.0,0.0025188916876574307,166.0,0.4181360201511335,,,,,,,,,0.0,0.0,23.0,0.05793450881612091,0.0,0.0,,,0.0,0.0
2025-2026,Network 10,610084.0,KELLER,25.0,0.1152073732718894,55.0,0.2534562211981567,101.0,0.46543778801843316,0.0,0.0,26.0,0.11981566820276497,,,,,,,,,0.0,0.0,10.0,0.04608294930875576,0.0,0.0,,,0.0,0.0
2025-2026,Network 13,610086.0,MOUNT VERNON,0.0,0.0,227.0,0.9578059071729957,1.0,0.004219409282700422,0.0,0.0,7.0,0.029535864978902954,,,,,,,,,0.0,0.0,2.0,0.008438818565400843,0.0,0.0,,,0.0,0.0
2025-2026,Network 10,610087.0,BLAIR,41.0,0.15708812260536398,9.0,0.034482758620689655,1.0,0.0038314176245210726,3.0,0.011494252873563218,204.0,0.7816091954022989,,,,,,,,,0.0,0.0,3.0,0.011494252873563218,0.0,0.0,,,0.0,0.0
2025-2026,Network 4,610088.0,MOZART,22.0,0.044444444444444446,27.0,0.05454545454545454,3.0,0.006060606060606061,8.0,0.01616161616161616,419.0,0.8464646464646465,,,,,,,,,0.0,0.0,1.0,0.00202020202020202,0.0,0.0,,,15.0,0.030303030303030304
2025-2026,Network 1,610089.0,MURPHY,178.0,0.3469785575048733,18.0,0.03508771929824561,18.0,0.03508771929824561,2.0,0.003898635477582846,278.0,0.5419103313840156,,,,,,,,,0.0,0.0,19.0,0.037037037037037035,0.0,0.0,,,0.0,0.0
2025-2026,Network 9,610090.0,MURRAY,12.0,0.02643171806167401,402.0,0.8854625550660793,0.0,0.0,3.0,0.006607929515418502,23.0,0.05066079295154185,,,,,,,,,0.0,0.0,13.0,0.028634361233480177,0.0,0.0,,,1.0,0.0022026431718061676
2025-2026,Network 13,610091.0,BROWN R,0.0,0.0,278.0,0.9686411149825784,0.0,0.0,0.0,0.0,9.0,0.0313588850174216,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2025-2026,Network 3,610092.0,NASH,4.0,0.014336917562724014,176.0,0.6308243727598566,0.0,0.0,1.0,0.0035842293906810036,98.0,0.35125448028673834,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2025-2026,Network 12,610093.0,NEIL,3.0,0.0125,220.0,0.9166666666666666,0.0,0.0,0.0,0.0,11.0,0.04583333333333333,,,,,,,,,0.0,0.0,1.0,0.004166666666666667,0.0,0.0,,,5.0,0.020833333333333332
2025-2026,Network 4,610094.0,NETTELHORST,345.0,0.5283307810107197,62.0,0.09494640122511486,58.0,0.0888208269525268,0.0,0.0,101.0,0.1546707503828484,,,,,,,,,0.0,0.0,86.0,0.13169984686064318,1.0,0.0015313935681470138,,,0.0,0.0
2025-2026,Network 4,610095.0,NEWBERRY,11.0,0.03741496598639456,225.0,0.7653061224489796,2.0,0.006802721088435374,1.0,0.003401360544217687,44.0,0.14965986394557823,,,,,,,,,0.0,0.0,11.0,0.03741496598639456,0.0,0.0,,,0.0,0.0
2025-2026,Network 8,610096.0,NIGHTINGALE,7.0,0.008120649651972157,2.0,0.002320185614849188,0.0,0.0,11.0,0.012761020881670533,841.0,0.9756380510440835,,,,,,,,,0.0,0.0,1.0,0.001160092807424594,0.0,0.0,,,0.0,0.0
2025-2026,Network 4,610097.0,NIXON,4.0,0.006259780907668232,18.0,0.028169014084507043,1.0,0.001564945226917058,3.0,0.004694835680751174,607.0,0.9499217527386542,,,,,,,,,0.0,0.0,3.0,0.004694835680751174,0.0,0.0,,,3.0,0.004694835680751174
2025-2026,ISP,610098.0,NOBEL,4.0,0.007155635062611807,70.0,0.1252236135957066,2.0,0.0035778175313059034,4.0,0.007155635062611807,476.0,0.851520572450805,,,,,,,,,0.0,0.0,2.0,0.0035778175313059034,1.0,0.0017889087656529517,,,0.0,0.0
2025-2026,Network 1,610099.0,NORWOOD PARK,174.0,0.5898305084745763,2.0,0.006779661016949152,13.0,0.04406779661016949,0.0,0.0,96.0,0.3254237288135593,,,,,,,,,0.0,0.0,10.0,0.03389830508474576,0.0,0.0,,,0.0,0.0
2025-2026,Network 5,610100.0,WEST PARK,11.0,0.023504273504273504,79.0,0.16880341880341881,0.0,0.0,4.0,0.008547008547008548,373.0,0.7970085470085471,,,,,,,,,0.0,0.0,1.0,0.002136752136752137,0.0,0.0,,,0.0,0.0
2025-2026,Network 15,610101.0,OGDEN ES,114.0,0.1589958158995816,366.0,0.5104602510460251,65.0,0.09065550906555091,2.0,0.002789400278940028,103.0,0.14365411436541142,,,,,,,,,0.0,0.0,67.0,0.09344490934449093,0.0,0.0,,,0.0,0.0
2025-2026,Network 11,610102.0,OGLESBY,2.0,0.006896551724137931,259.0,0.8931034482758621,0.0,0.0,0.0,0.0,28.0,0.09655172413793103,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0034482758620689655,,,0.0,0.0
2025-2026,Network 12,610103.0,OKEEFFE,1.0,0.0017543859649122807,441.0,0.7736842105263158,0.0,0.0,0.0,0.0,97.0,0.17017543859649123,,,,,,,,,1.0,0.0017543859649122807,4.0,0.007017543859649123,0.0,0.0,,,26.0,0.0456140350877193
2025-2026,Network 1,610104.0,ONAHAN,360.0,0.5705229793977813,13.0,0.020602218700475437,23.0,0.03645007923930269,2.0,0.003169572107765452,203.0,0.32171156893819336,,,,,,,,,0.0,0.0,28.0,0.044374009508716325,1.0,0.001584786053882726,,,1.0,0.001584786053882726
2025-2026,Network 1,610105.0,ORIOLE PARK,361.0,0.61082910321489,11.0,0.018612521150592216,41.0,0.06937394247038917,1.0,0.001692047377326565,154.0,0.26057529610829105,,,,,,,,,0.0,0.0,23.0,0.038917089678511,0.0,0.0,,,0.0,0.0
2025-2026,Network 5,610106.0,PICCOLO,16.0,0.02666666666666667,165.0,0.275,0.0,0.0,1.0,0.0016666666666666668,414.0,0.69,,,,,,,,,0.0,0.0,1.0,0.0016666666666666668,3.0,0.005,,,0.0,0.0
2025-2026,Network 6,610107.0,OTIS,19.0,0.058823529411764705,94.0,0.29102167182662536,13.0,0.04024767801857585,0.0,0.0,190.0,0.5882352941176471,,,,,,,,,0.0,0.0,7.0,0.021671826625386997,0.0,0.0,,,0.0,0.0
2025-2026,Network 11,610108.0,OTOOLE,14.0,0.043076923076923075,163.0,0.5015384615384615,0.0,0.0,0.0,0.0,147.0,0.4523076923076923,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.003076923076923077
2025-2026,Network 10,610109.0,OWEN,1.0,0.003968253968253968,230.0,0.9126984126984127,0.0,0.0,0.0,0.0,18.0,0.07142857142857142,,,,,,,,,0.0,0.0,3.0,0.011904761904761904,0.0,0.0,,,0.0,0.0
2025-2026,Network 9,610110.0,WELLS ES,3.0,0.010067114093959731,275.0,0.9228187919463087,0.0,0.0,0.0,0.0,12.0,0.040268456375838924,,,,,,,,,0.0,0.0,3.0,0.010067114093959731,0.0,0.0,,,5.0,0.016778523489932886
2025-2026,ISP,610111.0,PALMER,284.0,0.37715803452855245,11.0,0.014608233731739707,117.0,0.1553784860557769,2.0,0.0026560424966799467,311.0,0.41301460823373176,,,,,,,,,0.0,0.0,27.0,0.035856573705179286,1.0,0.0013280212483399733,,,0.0,0.0
2025-2026,Network 11,610112.0,PARKER,1.0,0.002976190476190476,320.0,0.9523809523809523,0.0,0.0,0.0,0.0,13.0,0.03869047619047619,,,,,,,,,0.0,0.0,2.0,0.005952380952380952,0.0,0.0,,,0.0,0.0
2025-2026,Network 12,610115.0,PARK MANOR,0.0,0.0,280.0,0.8536585365853658,0.0,0.0,0.0,0.0,46.0,0.1402439024390244,,,,,,,,,0.0,0.0,1.0,0.003048780487804878,1.0,0.003048780487804878,,,0.0,0.0
2025-2026,Network 12,610116.0,PARKSIDE,1.0,0.0036101083032490976,252.0,0.9097472924187726,0.0,0.0,0.0,0.0,18.0,0.06498194945848375,,,,,,,,,0.0,0.0,6.0,0.021660649819494584,0.0,0.0,,,0.0,0.0
2025-2026,Network 8,610117.0,PASTEUR,11.0,0.0189328743545611,7.0,0.012048192771084338,2.0,0.0034423407917383822,2.0,0.0034423407917383822,556.0,0.9569707401032702,,,,,,,,,0.0,0.0,3.0,0.0051635111876075735,0.0,0.0,,,0.0,0.0
2025-2026,ISP,610120.0,PECK,10.0,0.014749262536873156,8.0,0.011799410029498525,0.0,0.0,0.0,0.0,658.0,0.9705014749262537,,,,,,,,,2.0,0.0029498525073746312,0.0,0.0,0.0,0.0,,,0.0,0.0
2025-2026,Network 6,610121.0,IRVING,15.0,0.0528169014084507,211.0,0.7429577464788732,3.0,0.01056338028169014,0.0,0.0,49.0,0.17253521126760563,,,,,,,,,0.0,0.0,6.0,0.02112676056338028,0.0,0.0,,,0.0,0.0
2025-2026,Network 2,610122.0,PEIRCE,553.0,0.505946935041171,86.0,0.07868252516010979,57.0,0.05215004574565416,6.0,0.0054894784995425435,289.0,0.2644098810612992,,,,,,,,,0.0,0.0,102.0,0.09332113449222323,0.0,0.0,,,0.0,0.0
2025-2026,Network 7,610123.0,PENN,1.0,0.005434782608695652,159.0,0.8641304347826086,0.0,0.0,0.0,0.0,24.0,0.13043478260869565,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2025-2026,Network 12,610124.0,WASHINGTON H ES,1.0,0.003816793893129771,236.0,0.9007633587786259,0.0,0.0,0.0,0.0,18.0,0.06870229007633588,,,,,,,,,0.0,0.0,7.0,0.026717557251908396,0.0,0.0,,,0.0,0.0
2025-2026,Network 7,610125.0,RUIZ,11.0,0.02466367713004484,25.0,0.05605381165919283,0.0,0.0,2.0,0.004484304932735426,406.0,0.9103139013452914,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.002242152466367713,,,1.0,0.002242152466367713
2025-2026,Network 9,610126.0,PERSHING,9.0,0.02368421052631579,331.0,0.8710526315789474,16.0,0.042105263157894736,2.0,0.005263157894736842,17.0,0.04473684210526316,,,,,,,,,1.0,0.002631578947368421,4.0,0.010526315789473684,0.0,0.0,,,0.0,0.0
2025-2026,Network 1,610127.0,PETERSON,226.0,0.2576966932725199,65.0,0.07411630558722919,237.0,0.2702394526795895,6.0,0.0068415051311288486,314.0,0.3580387685290764,,,,,,,,,0.0,0.0,29.0,0.0330672748004561,0.0,0.0,,,0.0,0.0
2025-2026,Network 13,610128.0,GARVEY,1.0,0.003816793893129771,232.0,0.8854961832061069,0.0,0.0,0.0,0.0,24.0,0.0916030534351145,,,,,,,,,0.0,0.0,5.0,0.019083969465648856,0.0,0.0,,,0.0,0.0
2025-2026,Network 7,610129.0,PICKARD,17.0,0.05985915492957746,17.0,0.05985915492957746,0.0,0.0,1.0,0.0035211267605633804,247.0,0.8697183098591549,,,,,,,,,0.0,0.0,2.0,0.007042253521126761,0.0,0.0,,,0.0,0.0
2025-2026,Network 12,610130.0,PIRIE,0.0,0.0,181.0,0.9187817258883249,0.0,0.0,1.0,0.005076142131979695,13.0,0.06598984771573604,,,,,,,,,0.0,0.0,2.0,0.01015228426395939,0.0,0.0,,,0.0,0.0
2025-2026,ISP,610131.0,PLAMONDON,5.0,0.05555555555555555,19.0,0.2111111111111111,0.0,0.0,1.0,0.011111111111111112,64.0,0.7111111111111111,,,,,,,,,0.0,0.0,1.0,0.011111111111111112,0.0,0.0,,,0.0,0.0
2025-2026,Network 13,610132.0,POE,5.0,0.02242152466367713,194.0,0.8699551569506726,0.0,0.0,0.0,0.0,14.0,0.06278026905829596,,,,,,,,,0.0,0.0,10.0,0.04484304932735426,0.0,0.0,,,0.0,0.0
2025-2026,Network 5,610133.0,WARD L,4.0,0.014285714285714285,179.0,0.6392857142857142,0.0,0.0,0.0,0.0,96.0,0.34285714285714286,,,,,,,,,0.0,0.0,1.0,0.0035714285714285713,0.0,0.0,,,0.0,0.0
2025-2026,Network 1,610135.0,PORTAGE PARK,285.0,0.31561461794019935,33.0,0.036544850498338874,31.0,0.03433001107419712,5.0,0.005537098560354375,520.0,0.5758582502768549,,,,,,,,,0.0,0.0,26.0,0.028792912513842746,3.0,0.0033222591362126247,,,0.0,0.0
2025-2026,Network 4,610136.0,PRESCOTT,222.0,0.4530612244897959,43.0,0.08775510204081632,44.0,0.08979591836734693,1.0,0.0020408163265306124,137.0,0.2795918367346939,,,,,,,,,0.0,0.0,36.0,0.07346938775510205,0.0,0.0,,,7.0,0.014285714285714285
2025-2026,Network 1,610137.0,PRUSSING,252.0,0.3870967741935484,15.0,0.02304147465437788,34.0,0.05222734254992319,3.0,0.004608294930875576,331.0,0.5084485407066052,,,,,,,,,0.0,0.0,16.0,0.02457757296466974,0.0,0.0,,,0.0,0.0
2025-2026,Network 6,610138.0,PULASKI,340.0,0.3859250851305335,16.0,0.018161180476730987,40.0,0.04540295119182747,0.0,0.0,405.0,0.45970488081725314,,,,,,,,,0.0,0.0,75.0,0.0851305334846765,0.0,0.0,,,5.0,0.0056753688989784334
2025-2026,Network 13,610139.0,PULLMAN,6.0,0.019543973941368076,203.0,0.6612377850162866,0.0,0.0,1.0,0.003257328990228013,95.0,0.30944625407166126,,,,,,,,,0.0,0.0,2.0,0.006514657980456026,0.0,0.0,,,0.0,0.0
2025-2026,Network 2,610141.0,RAVENSWOOD,264.0,0.5136186770428015,43.0,0.08365758754863813,26.0,0.05058365758754864,1.0,0.0019455252918287938,130.0,0.2529182879377432,,,,,,,,,0.0,0.0,49.0,0.09533073929961089,1.0,0.0019455252918287938,,,0.0,0.0
2025-2026,Network 9,610142.0,RAY,82.0,0.14285714285714285,355.0,0.6184668989547039,21.0,0.036585365853658534,2.0,0.003484320557491289,91.0,0.15853658536585366,,,,,,,,,0.0,0.0,19.0,0.033101045296167246,2.0,0.003484320557491289,,,2.0,0.003484320557491289
2025-2026,Network 9,610143.0,REAVIS,9.0,0.02654867256637168,297.0,0.8761061946902655,0.0,0.0,0.0,0.0,31.0,0.09144542772861357,,,,,,,,,0.0,0.0,2.0,0.0058997050147492625,0.0,0.0,,,0.0,0.0
2025-2026,Network 4,610144.0,REILLY,18.0,0.03837953091684435,9.0,0.019189765458422176,9.0,0.019189765458422176,8.0,0.017057569296375266,418.0,0.8912579957356077,,,,,,,,,0.0,0.0,7.0,0.014925373134328358,0.0,0.0,,,0.0,0.0
2025-2026,Network 1,610145.0,REINBERG,121.0,0.1547314578005115,26.0,0.03324808184143223,32.0,0.04092071611253197,25.0,0.0319693094629156,564.0,0.7212276214833759,,,,,,,,,0.0,0.0,13.0,0.016624040920716114,1.0,0.0012787723785166241,,,0.0,0.0
2025-2026,Network 12,610146.0,REVERE,0.0,0.0,164.0,0.9425287356321839,0.0,0.0,0.0,0.0,9.0,0.05172413793103448,,,,,,,,,0.0,0.0,1.0,0.005747126436781609,0.0,0.0,,,0.0,0.0
2025-2026,Network 2,610147.0,ROGERS,169.0,0.2036144578313253,186.0,0.22409638554216868,165.0,0.19879518072289157,1.0,0.0012048192771084338,266.0,0.3204819277108434,,,,,,,,,0.0,0.0,42.0,0.05060240963855422,1.0,0.0012048192771084338,,,0.0,0.0
2025-2026,ISP,610148.0,CHAVEZ,13.0,0.016209476309226933,9.0,0.011221945137157107,1.0,0.0012468827930174563,34.0,0.04239401496259352,744.0,0.9276807980049875,,,,,,,,,0.0,0.0,1.0,0.0012468827930174563,0.0,0.0,,,0.0,0.0
2025-2026,Network 12,610152.0,RUGGLES,1.0,0.003257328990228013,283.0,0.9218241042345277,1.0,0.003257328990228013,2.0,0.006514657980456026,16.0,0.05211726384364821,,,,,,,,,1.0,0.003257328990228013,2.0,0.006514657980456026,1.0,0.003257328990228013,,,0.0,0.0
2025-2026,Network 11,610153.0,RYDER,1.0,0.002777777777777778,340.0,0.9444444444444444,0.0,0.0,0.0,0.0,18.0,0.05,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.002777777777777778
2025-2026,Network 1,610155.0,SAUGANASH,353.0,0.4978843441466855,19.0,0.02679830747531735,139.0,0.19605077574047955,1.0,0.0014104372355430183,143.0,0.2016925246826516,,,,,,,,,0.0,0.0,54.0,0.076163610719323,0.0,0.0,,,0.0,0.0
2025-2026,Network 8,610157.0,SAWYER,27.0,0.032335329341317366,4.0,0.004790419161676647,2.0,0.0023952095808383233,5.0,0.005988023952095809,794.0,0.9508982035928144,,,,,,,,,0.0,0.0,3.0,0.003592814371257485,0.0,0.0,,,0.0,0.0
2025-2026,Network 3,610158.0,SAYRE,28.0,0.07567567567567568,120.0,0.32432432432432434,2.0,0.005405405405405406,3.0,0.008108108108108109,207.0,0.5594594594594594,,,,,,,,,0.0,0.0,10.0,0.02702702702702703,0.0,0.0,,,0.0,0.0
2025-2026,Network 1,610159.0,SCAMMON,53.0,0.08952702702702703,29.0,0.048986486486486486,14.0,0.02364864864864865,1.0,0.0016891891891891893,487.0,0.8226351351351351,,,,,,,,,0.0,0.0,8.0,0.013513513513513514,0.0,0.0,,,0.0,0.0
2025-2026,Network 1,610163.0,STOCK,136.0,0.6507177033492823,5.0,0.023923444976076555,13.0,0.06220095693779904,0.0,0.0,46.0,0.22009569377990432,,,,,,,,,0.0,0.0,8.0,0.03827751196172249,1.0,0.004784688995215311,,,0.0,0.0
2025-2026,Network 3,610165.0,SCHUBERT,29.0,0.05534351145038168,7.0,0.013358778625954198,0.0,0.0,7.0,0.013358778625954198,471.0,0.898854961832061,,,,,,,,,0.0,0.0,1.0,0.0019083969465648854,2.0,0.003816793893129771,,,7.0,0.013358778625954198
2025-2026,Network 8,610167.0,SEWARD,1.0,0.002631578947368421,11.0,0.02894736842105263,0.0,0.0,1.0,0.002631578947368421,367.0,0.9657894736842105,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2025-2026,ISP,610170.0,COLUMBIA EXPLORERS,12.0,0.01788375558867362,8.0,0.011922503725782414,5.0,0.007451564828614009,2.0,0.0029806259314456036,643.0,0.9582712369597616,,,,,,,,,0.0,0.0,1.0,0.0014903129657228018,0.0,0.0,,,0.0,0.0
2025-2026,Network 12,610171.0,MIRELES,7.0,0.012477718360071301,244.0,0.43493761140819964,0.0,0.0,5.0,0.008912655971479501,301.0,0.5365418894830659,,,,,,,,,0.0,0.0,4.0,0.0071301247771836,0.0,0.0,,,0.0,0.0
2025-2026,Network 8,610172.0,SHERMAN,4.0,0.017857142857142856,140.0,0.625,0.0,0.0,1.0,0.004464285714285714,76.0,0.3392857142857143,,,,,,,,,0.0,0.0,2.0,0.008928571428571428,1.0,0.004464285714285714,,,0.0,0.0
2025-2026,ISP,610173.0,SHERWOOD,1.0,0.005681818181818182,148.0,0.8409090909090909,0.0,0.0,0.0,0.0,21.0,0.11931818181818182,,,,,,,,,0.0,0.0,6.0,0.03409090909090909,0.0,0.0,,,0.0,0.0
2025-2026,Network 8,610174.0,SHIELDS,8.0,0.020356234096692113,3.0,0.007633587786259542,3.0,0.007633587786259542,1.0,0.002544529262086514,377.0,0.9592875318066157,,,,,,,,,0.0,0.0,1.0,0.002544529262086514,0.0,0.0,,,0.0,0.0
2025-2026,Network 9,610175.0,SHOESMITH,7.0,0.025,191.0,0.6821428571428572,2.0,0.007142857142857143,0.0,0.0,67.0,0.2392857142857143,,,,,,,,,0.0,0.0,13.0,0.04642857142857143,0.0,0.0,,,0.0,0.0
2025-2026,Network 13,610176.0,SHOOP,4.0,0.007751937984496124,487.0,0.9437984496124031,1.0,0.001937984496124031,1.0,0.001937984496124031,16.0,0.031007751937984496,,,,,,,,,0.0,0.0,7.0,0.013565891472868217,0.0,0.0,,,0.0,0.0
2025-2026,Network 6,610177.0,SKINNER,262.0,0.23371989295272078,322.0,0.2872435325602141,334.0,0.29794826048171275,8.0,0.007136485280999108,120.0,0.10704727921498662,,,,,,,,,1.0,0.0008920606601248885,72.0,0.06422836752899197,2.0,0.001784121320249777,,,0.0,0.0
2025-2026,Network 12,610178.0,SCHMID,6.0,0.030927835051546393,180.0,0.9278350515463918,0.0,0.0,0.0,0.0,7.0,0.03608247422680412,,,,,,,,,0.0,0.0,1.0,0.005154639175257732,0.0,0.0,,,0.0,0.0
2025-2026,Network 1,610179.0,SMYSER,159.0,0.225531914893617,42.0,0.059574468085106386,35.0,0.04964539007092199,4.0,0.005673758865248227,444.0,0.6297872340425532,,,,,,,,,0.0,0.0,11.0,0.015602836879432624,0.0,0.0,,,10.0,0.014184397163120567
2025-2026,Network 6,610180.0,SMYTH,1.0,0.0027397260273972603,343.0,0.9397260273972603,0.0,0.0,0.0,0.0,19.0,0.052054794520547946,,,,,,,,,0.0,0.0,2.0,0.005479452054794521,0.0,0.0,,,0.0,0.0
2025-2026,Network 1,610182.0,SOLOMON,123.0,0.40594059405940597,30.0,0.09900990099009901,93.0,0.3069306930693069,0.0,0.0,44.0,0.14521452145214522,,,,,,,,,0.0,0.0,13.0,0.0429042904290429,0.0,0.0,,,0.0,0.0
2025-2026,Network 3,610183.0,SPENCER,7.0,0.0166270783847981,340.0,0.8076009501187649,0.0,0.0,2.0,0.004750593824228029,61.0,0.14489311163895488,,,,,,,,,0.0,0.0,5.0,0.011876484560570071,6.0,0.014251781472684086,,,0.0,0.0
2025-2026,Network 16,610184.0,SPRY ES,5.0,0.01845018450184502,6.0,0.02214022140221402,0.0,0.0,4.0,0.014760147601476014,255.0,0.940959409594096,,,,,,,,,0.0,0.0,1.0,0.0036900369003690036,0.0,0.0,,,0.0,0.0
2025-2026,Network 10,610185.0,STEVENSON,59.0,0.0528673835125448,71.0,0.06362007168458782,6.0,0.005376344086021506,2.0,0.0017921146953405018,971.0,0.8700716845878136,,,,,,,,,0.0,0.0,6.0,0.005376344086021506,0.0,0.0,,,1.0,0.0008960573476702509
2025-2026,Network 13,610188.0,DUNNE,1.0,0.004694835680751174,206.0,0.9671361502347418,0.0,0.0,1.0,0.004694835680751174,3.0,0.014084507042253521,,,,,,,,,0.0,0.0,2.0,0.009389671361502348,0.0,0.0,,,0.0,0.0
2025-2026,Network 2,610191.0,STONE,126.0,0.22950819672131148,117.0,0.21311475409836064,198.0,0.36065573770491804,6.0,0.01092896174863388,68.0,0.12386156648451731,,,,,,,,,0.0,0.0,34.0,0.061930783242258654,0.0,0.0,,,0.0,0.0
2025-2026,Network 5,610192.0,STOWE,16.0,0.028933092224231464,61.0,0.11030741410488246,3.0,0.0054249547920434,6.0,0.0108499095840868,463.0,0.8372513562386981,,,,,,,,,0.0,0.0,4.0,0.007233273056057866,0.0,0.0,,,0.0,0.0
2025-2026,Network 12,610193.0,NEW SULLIVAN,12.0,0.026726057906458798,268.0,0.5968819599109132,0.0,0.0,3.0,0.0066815144766146995,160.0,0.35634743875278396,,,,,,,,,0.0,0.0,6.0,0.013363028953229399,0.0,0.0,,,0.0,0.0
2025-2026,Network 5,610194.0,SUMNER,3.0,0.015228426395939087,188.0,0.9543147208121827,0.0,0.0,0.0,0.0,6.0,0.030456852791878174,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2025-2026,Network 10,610195.0,SUTHERLAND,202.0,0.3042168674698795,348.0,0.5240963855421686,1.0,0.0015060240963855422,0.0,0.0,85.0,0.1280120481927711,,,,,,,,,0.0,0.0,28.0,0.04216867469879518,0.0,0.0,,,0.0,0.0
2025-2026,Network 2,610196.0,SWIFT,83.0,0.1596153846153846,111.0,0.21346153846153845,149.0,0.2865384615384615,6.0,0.011538461538461539,153.0,0.29423076923076924,,,,,,,,,0.0,0.0,17.0,0.032692307692307694,1.0,0.0019230769230769232,,,0.0,0.0
2025-2026,Network 6,610197.0,TALCOTT,55.0,0.1211453744493392,17.0,0.037444933920704845,1.0,0.0022026431718061676,1.0,0.0022026431718061676,368.0,0.8105726872246696,,,,,,,,,0.0,0.0,11.0,0.024229074889867842,1.0,0.0022026431718061676,,,0.0,0.0
2025-2026,Network 13,610198.0,TAYLOR,20.0,0.05830903790087463,28.0,0.08163265306122448,0.0,0.0,2.0,0.0058309037900874635,291.0,0.8483965014577259,,,,,,,,,0.0,0.0,2.0,0.0058309037900874635,0.0,0.0,,,0.0,0.0
2025-2026,Network 13,610199.0,COLEMON,0.0,0.0,160.0,0.9467455621301775,0.0,0.0,0.0,0.0,9.0,0.05325443786982249,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2025-2026,Network 12,610200.0,THORP J,5.0,0.01718213058419244,221.0,0.7594501718213058,0.0,0.0,4.0,0.013745704467353952,60.0,0.20618556701030927,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.003436426116838488
2025-2026,ISP,610201.0,THORP O,236.0,0.29280397022332505,62.0,0.07692307692307693,35.0,0.043424317617866005,2.0,0.0024813895781637717,439.0,0.5446650124069479,,,,,,,,,0.0,0.0,29.0,0.03598014888337469,3.0,0.0037220843672456576,,,0.0,0.0
